Harga,Tahun,Jarak_km,CC_mid,Usia_mobil,Merek,Model,Varian,Tipe bahan bakar,Transmisi,Tipe bodi,Sistem Penggerak,Warna,Tipe Penjual,KotaKab,Provinsi,Nama Bursa Mobil
165000000.0,2013.0,42500.0,1750.0,12.0,Nissan,Serena,HWS,Bensin,Automatic,nan,Front Wheel Drive (FWD),Hitam,nan,Denpasar Kota,Bali,nan
132000000.0,2013.0,52500.0,3000.0,12.0,Isuzu,Lain-lain,Lain-lain,Diesel,Manual,Truk,4X2,Putih,Individu,Jakarta Utara,Jakarta D.K.I.,nan
98000000.0,2013.0,37500.0,1250.0,12.0,Hyundai,Grand Avega,GL,Bensin,Automatic,Compact & City Car,nan,Putih,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil WTC Mangga Dua
41000000.0,2003.0,192500.0,1000.0,22.0,Hyundai,Atoz,GLS,Bensin,Automatic,Compact & City Car,4X2,Merah,Individu,Cirebon Kab.,Jawa Barat,nan
93500000.0,2011.0,97500.0,1250.0,14.0,Nissan,Grand livina,nan,Bensin,Automatic,nan,Front Wheel Drive (FWD),Silver,Individu,Jakarta Timur,Jakarta D.K.I.,nan
78500000.0,2013.0,12500.0,1250.0,12.0,KIA,Picanto,M/T,Bensin,Manual,Sedan,4X2,Putih,Individu,Karanganyar Kab.,Jawa Tengah,nan
310000000.0,2013.0,32500.0,1750.0,12.0,Mercedes-Benz,C-Class,C200,Bensin,Automatic Triptonic,Sedan,Rear Wheel Drive (RWD),Hitam,Individu,Banyumas Kab.,Jawa Tengah,nan
35000000.0,2003.0,132500.0,1000.0,22.0,Hyundai,Atoz,GLS,Bensin,Manual,Compact & City Car,4X4,Silver,Individu,Depok Kota,Jawa Barat,nan
375000000.0,2018.0,12500.0,2500.0,7.0,Chevrolet,Trailblazer,Lain-lain,Diesel,Automatic Triptonic,Jeep,All Wheel Drive (AWD),Hitam,Diler,Batu Kota,Jawa Timur,Bursa Mobil DTC
90000000.0,2013.0,57500.0,1250.0,12.0,KIA,Picanto,SE,Bensin,Manual,Compact & City Car,nan,Hitam,Diler,Surabaya Kota,Jawa Timur,nan
127000000.0,2010.0,142500.0,1750.0,15.0,Chevrolet,Captiva,Lain-lain,Diesel,Automatic,MPV,nan,Silver,Individu,Jombang  Kab.,Jawa Timur,nan
149000000.0,2013.0,87500.0,1750.0,12.0,Toyota,Innova,G,Bensin,Manual,Minibus,Front Wheel Drive (FWD),Hitam,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil WTC Mangga Dua
45000000.0,2001.0,182500.0,1250.0,24.0,Suzuki,Baleno,1.5,Bensin,Automatic,Sedan,Front Wheel Drive (FWD),Hijau,Individu,Tasikmalaya Kota,Jawa Barat,nan
130000000.0,2017.0,12500.0,1750.0,8.0,Suzuki,Ignis,GL,Bensin,Manual,Wagon,Front Wheel Drive (FWD),Abu-abu,Individu,Sidoarjo  Kab.,Jawa Timur,nan
219000000.0,2013.0,57500.0,2500.0,12.0,Mazda,CX-5,Lain-lain,Bensin,Automatic,SUV,4X2,Putih,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
55000000.0,1995.0,137500.0,2500.0,30.0,Isuzu,Panther,Lain-lain,Diesel,Manual,MPV,4X2,Biru,Individu,Jember Kab.,Jawa Timur,Carsentro Solo
270000000.0,2013.0,42500.0,2500.0,12.0,Honda,CR-V,2.4 Prestige,Bensin,Automatic Triptonic,SUV,4X2,Putih,Diler,Malang Kota,Jawa Timur,nan
63000000.0,2003.0,92500.0,1250.0,22.0,Suzuki,Aerio,Lain-lain,Bensin,Manual,Sedan,Front Wheel Drive (FWD),Hitam,Individu,Medan Kota,Sumatra Utara,nan
2750000000.0,2017.0,2500.0,3000.0,8.0,Land Rover,Discovery,Lain-lain,Bensin,Automatic,SUV,4X4,Hitam,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil Kelapa Gading
570000000.0,2015.0,32500.0,1750.0,10.0,Mercedes-Benz,E-Class,E200,Bensin,Automatic Triptonic,Sedan,Rear Wheel Drive (RWD),Hitam,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil WTC Mangga Dua
60000000.0,2003.0,197500.0,3000.0,22.0,Ford,Escape,XLT,Bensin,Automatic Triptonic,Jeep,4X2,Hitam,Individu,Banyuwangi  Kab.,Jawa Timur,nan
140000000.0,2018.0,7500.0,1250.0,7.0,Suzuki,Ignis,GX AT,Bensin,Automatic Triptonic,Classic Car,All Wheel Drive (AWD),Marun,Individu,Bogor Kab.,Jawa Barat,nan
485000000.0,2018.0,7500.0,2500.0,7.0,Mazda,6,2.5,Bensin,Automatic,nan,nan,Merah,nan,Surabaya Kota,Jawa Timur,nan
190000000.0,2013.0,102500.0,2500.0,12.0,Hyundai,H-1,XG Next Generion,Diesel,Automatic,SUV,4X2,Putih,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil WTC Mangga Dua
135000000.0,2018.0,2500.0,1250.0,7.0,Datsun,Cross,Lain-lain,Bensin,Automatic,MPV,Front Wheel Drive (FWD),Putih,Diler,Medan Kota,Sumatra Utara,nan
90000000.0,2007.0,167500.0,2500.0,18.0,Mitsubishi,Grandis,2.4,Bensin,Automatic Triptonic,MPV,Front Wheel Drive (FWD),Emas,Individu,Surabaya Kota,Jawa Timur,nan
350000000.0,2014.0,52500.0,,11.0,BMW,Serie 3,320i,Bensin,Automatic,nan,nan,Hitam,nan,Jakarta Utara,Jakarta D.K.I.,nan
87500000.0,2008.0,2500.0,1250.0,17.0,Suzuki,SX4,Cross Over,Bensin,Manual,SUV,4X2,Abu-abu,Individu,Semarang Kota,Jawa Tengah,nan
1200000000.0,2017.0,2500.0,1250.0,8.0,Fiat,Abart,Lain-lain,Bensin,Manual,Compact & City Car,Front Wheel Drive (FWD),Kuning,Diler,Jakarta Pusat,Jakarta D.K.I.,Bursa Mobil Bintaro
83500000.0,2014.0,47500.0,1250.0,11.0,KIA,Picanto,M/T,Bensin,Manual,Compact & City Car,Front Wheel Drive (FWD),Merah,Diler,Bandung Kota,Jawa Barat,nan
125000000.0,2009.0,122500.0,1750.0,16.0,Toyota,Innova,G,Bensin,Manual,Minibus,Rear Wheel Drive (RWD),Hitam,Individu,Tangerang Kab.,Banten,nan
170000000.0,2011.0,22500.0,,14.0,Isuzu,D-Max,Lain-lain,Diesel,Manual,Double Cabin,4X4,Putih,Individu,Bantul Kab.,Yogyakarta D.I.,Carsentro Yogyakarta
1149000000.0,2018.0,2500.0,1750.0,7.0,Mercedes-Benz,E-Class,E300,Bensin,Automatic Triptonic,Sedan,4X2,Putih,Individu,Surabaya Kota,Jawa Timur,nan
25000000.0,1987.0,107500.0,2500.0,38.0,Peugeot,505,Lain-lain,Bensin,Manual,Sedan,Rear Wheel Drive (RWD),Coklat,Individu,Malang Kab.,Jawa Timur,nan
40000000.0,1990.0,127500.0,,35.0,Honda,Civic,1.5,Bensin,Automatic,nan,4X2,Marun,Individu,Bandung Kab.,Jawa Barat,Pasar Mobil Kemayoran
240000000.0,2018.0,32500.0,1750.0,7.0,Toyota,Innova,G,Bensin,Automatic,SUV,nan,Silver,Individu,Tangerang Kota,Banten,nan
73500000.0,2001.0,197500.0,,24.0,Isuzu,New Panther,Lain-lain,Diesel,Manual,nan,nan,Biru,nan,Tulungagung Kab.,Jawa Timur,nan
128000000.0,2012.0,52500.0,1250.0,13.0,Toyota,Avanza,G,Bensin,Manual,Minibus,4X2,Putih,Individu,Samarinda Kota,Kalimantan Timur,nan
153000000.0,2000.0,122500.0,3000.0,25.0,Jeep,Grand Cherokee,V8 5.7 Automatic,Bensin,Automatic Triptonic,nan,4X4,Hitam,Individu,Makassar Kota,Sulawesi Selatan,nan
172000000.0,2015.0,67500.0,1250.0,10.0,Mazda,2,R,Bensin,Automatic,Hatchback,Front Wheel Drive (FWD),Merah,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil WTC Mangga Dua
335000000.0,2013.0,27500.0,1250.0,12.0,Volkswagen,Scirocco,1.4 TSI,Bensin,Automatic Triptonic,Coupe,Front Wheel Drive (FWD),Biru,Individu,Jakarta Utara,Jakarta D.K.I.,nan
92000000.0,2007.0,87500.0,1250.0,18.0,Toyota,Yaris,E,Bensin,Manual,Compact & City Car,nan,Merah,Individu,Sleman Kab.,Yogyakarta D.I.,nan
570000000.0,2016.0,27500.0,2500.0,9.0,BMW,Lain-lain,Lain-lain,Diesel,Automatic Triptonic,Sedan,Front Wheel Drive (FWD),Hitam,Individu,Bekasi Kota,Jawa Barat,Bursa Mobil Bintaro
290000000.0,2013.0,52500.0,1750.0,12.0,Jeep,Lain-lain,Lain-lain,Bensin,Automatic,Jeep,4X4,Merah,Individu,Banjarmasin Kota,Kalimantan Selatan,nan
75000000.0,2010.0,117500.0,1250.0,15.0,Mazda,2,S,Bensin,Automatic,Hatchback,4X2,Abu-abu,Diler,Jakarta Timur,Jakarta D.K.I.,nan
87000000.0,2017.0,12500.0,1250.0,8.0,Datsun,Go,Panca T Active,Bensin,Manual,Compact & City Car,4X2,Putih,Individu,Pati Kab.,Jawa Tengah,nan
130000000.0,2014.0,42500.0,1250.0,11.0,Chevrolet,Spin,ACTIV,Bensin,Automatic Triptonic,MPV,4X2,Marun,Individu,Denpasar Kota,Bali,nan
32500000.0,1997.0,52500.0,2500.0,28.0,Volvo,Lain-lain,Lain-lain,Bensin,Automatic,Sedan,Front Wheel Drive (FWD),Biru,Individu,Tangerang Selatan Kota,Banten,nan
74500000.0,2012.0,82500.0,,13.0,KIA,Picanto,1.2 NA,Bensin,Manual,nan,nan,Abu-abu,nan,Salatiga Kota,Jawa Tengah,nan
122000000.0,2014.0,37500.0,,11.0,Ford,Ecosport,Titanium,Bensin,Automatic,nan,nan,Silver,nan,Jakarta Utara,Jakarta D.K.I.,nan
348000000.0,2018.0,7500.0,2500.0,7.0,Nissan,X-Trail,nan,Bensin,Automatic Triptonic,SUV,nan,Abu-abu,nan,Bekasi Kota,Jawa Barat,nan
120000000.0,2011.0,62500.0,1250.0,14.0,Toyota,Yaris,E,Bensin,Automatic,Compact & City Car,All Wheel Drive (AWD),Merah,Individu,Pekanbaru Kota,Riau,nan
130000000.0,2013.0,12500.0,1250.0,12.0,Honda,Jazz,S,Bensin,Manual,Minibus,4X2,Putih,Individu,Medan Kota,Sumatra Utara,nan
103000000.0,2013.0,102500.0,,12.0,Daihatsu,Luxio,M,Bensin,Manual,nan,nan,Silver,nan,Bekasi Kab.,Jawa Barat,nan
280000000.0,2012.0,82500.0,2500.0,13.0,Toyota,Alphard,X,Bensin,Automatic,MPV,4X2,Hitam,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil Mangga Dua Square
285000000.0,2018.0,37500.0,2500.0,7.0,Mitsubishi,Triton,HD-X,Diesel,Manual,Double Cabin,4X4,Abu-abu,nan,Balikpapan Kota,Kalimantan Timur,nan
143000000.0,2015.0,22500.0,1250.0,10.0,Honda,Brio,RS,Bensin,Automatic,Compact & City Car,nan,Putih,Diler,Bangka Selatan Kab.,Bangka Belitung,Bursa Mobil WTC Mangga Dua
82000000.0,2008.0,102500.0,1250.0,17.0,Suzuki,Swift,ST,Bensin,Automatic,Hatchback,4X2,Lainnya,Individu,Jakarta Pusat,Jakarta D.K.I.,nan
110000000.0,2005.0,202500.0,1750.0,20.0,Toyota,Innova,V,Bensin,Automatic,Minibus,4X2,Hitam,Individu,Jakarta Timur,Jakarta D.K.I.,nan
435000000.0,2013.0,32500.0,2500.0,12.0,Audi,Audi A6,TFSI,Bensin,Automatic,Sedan,Rear Wheel Drive (RWD),Hitam,Diler,Jakarta Selatan,Jakarta D.K.I.,Bursa Mobil Bintaro
74000000.0,2007.0,122500.0,1750.0,18.0,Nissan,Serena,Lain-lain,Bensin,Automatic,MPV,Front Wheel Drive (FWD),Silver,Individu,Tangerang Selatan Kota,Banten,nan
171000000.0,2015.0,27500.0,1750.0,10.0,Mazda,2,R,Bensin,Automatic Triptonic,Hatchback,Front Wheel Drive (FWD),Hitam,Diler,Tangerang Kota,Banten,Bursa Mobil Summarecon Serpong
150000000.0,2012.0,92500.0,2500.0,13.0,Ford,Escape,Limited,Bensin,Automatic,SUV,Front Wheel Drive (FWD),Hitam,Individu,Jakarta Barat,Jakarta D.K.I.,nan
55000000.0,1995.0,182500.0,2500.0,30.0,Mercedes-Benz,C-Class,C200,Bensin,Manual,Sedan,Rear Wheel Drive (RWD),Biru,Individu,Bandung Kab.,Jawa Barat,nan
99500000.0,2011.0,102500.0,,14.0,Daihatsu,Luxio,X,Bensin,Manual,nan,nan,Abu-abu,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
130000000.0,2014.0,97500.0,1250.0,11.0,Ford,Fiesta,Sport,Bensin,Automatic Triptonic,Hatchback,All Wheel Drive (AWD),Abu-abu,Individu,Tangerang Kota,Banten,nan
275000000.0,2012.0,97500.0,2500.0,13.0,Mitsubishi,Pajero Sport,Exceed,Diesel,Automatic,SUV,4X2,Merah,Individu,Mataram Kota,Nusa Tenggara Barat,Bursa Otomotif Sunter
95000000.0,2005.0,87500.0,2500.0,20.0,Isuzu,Panther,Smart,Diesel,Manual,Minibus,Rear Wheel Drive (RWD),Biru,Individu,Bandar Lampung Kota,Lampung,nan
127500000.0,2004.0,142500.0,2500.0,21.0,Honda,Odyssey,Absolute V6,Bensin,Automatic,SUV,4X2,Silver,Individu,Sukoharjo Kab.,Jawa Tengah,nan
398000000.0,2013.0,72500.0,,12.0,Infiniti,FX,FX37 3.7L V6,Bensin,Automatic,nan,nan,Putih,Diler,Jakarta Pusat,Jakarta D.K.I.,Bursa Mobil Mangga Dua Square
80000000.0,2016.0,32500.0,1250.0,9.0,Suzuki,Carry Pick-up,Lain-lain,Bensin,Manual,Pick-up,4X2,Hitam,Individu,Rokan Hilir Kab.,Riau,nan
250000000.0,2013.0,57500.0,2500.0,12.0,Toyota,Fortuner,G,Diesel,Automatic,Jeep,nan,Hitam,Diler,Jakarta Pusat,Jakarta D.K.I.,nan
95000000.0,2016.0,17500.0,1000.0,9.0,Toyota,Agya,G,Bensin,Automatic,Minibus,Front Wheel Drive (FWD),Silver,Individu,Tangerang Kab.,Banten,nan
40000000.0,2000.0,12500.0,2500.0,25.0,Opel,Blazer,Montera LN,Bensin,Manual,SUV,4X4,Silver,Individu,Cilacap Kab.,Jawa Tengah,nan
137000000.0,2013.0,77500.0,,12.0,Suzuki,Ertiga,GX,Bensin,Manual,nan,nan,Abu-abu,Diler,Surabaya Kota,Jawa Timur,Bursa Mobil DTC
100000000.0,2014.0,52500.0,1250.0,11.0,Chevrolet,Spin,LT,Bensin,Manual,Minibus,Front Wheel Drive (FWD),Silver,Individu,Tangerang Kota,Banten,nan
24250000.0,1993.0,92500.0,1250.0,32.0,Daihatsu,Classy,nan,Bensin,Manual,Sedan,4X2,Putih,Individu,Magelang Kab.,Jawa Tengah,nan
131000000.0,2015.0,127500.0,1250.0,10.0,Toyota,Avanza,G,Bensin,Manual,Minibus,4X2,Hitam,Individu,Jakarta Timur,Jakarta D.K.I.,nan
950000000.0,2009.0,62500.0,3000.0,16.0,Lexus,LX,570,Bensin,Automatic,Jeep,4X2,Hitam,Individu,Bekasi Kota,Jawa Barat,Bursa Mobil Kelapa Gading
175000000.0,2015.0,82500.0,1750.0,10.0,Toyota,Lain-lain,Lain-lain,Bensin,Manual,Minibus,4X2,Putih,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
62000000.0,2005.0,7500.0,2500.0,20.0,KIA,Pregio,Lain-lain,Diesel,Manual,Minibus,4X2,Hijau,Individu,Buleleng Kab.,Bali,nan
235000000.0,2013.0,47500.0,2500.0,12.0,Dodge,Journey,nan,Bensin,Automatic Triptonic,SUV,4X2,Silver,nan,Banjarmasin Kota,Kalimantan Selatan,nan
295000000.0,2016.0,37500.0,2500.0,9.0,Toyota,Innova,G Luxury,Diesel,Automatic,MPV,Rear Wheel Drive (RWD),Coklat,Diler,Malang Kota,Jawa Timur,nan
108000000.0,2012.0,42500.0,1250.0,13.0,KIA,Rio,Hatchback,Bensin,Automatic,Hatchback,4X2,Merah,nan,Bandung Kota,Jawa Barat,nan
59000000.0,2006.0,112500.0,1750.0,19.0,KIA,Carens II,Lain-lain,Bensin,Manual,Hatchback,4X2,Hitam,Individu,Surabaya Kota,Jawa Timur,nan
167000000.0,2004.0,77500.0,2500.0,21.0,BMW,Serie 3,325i,Bensin,Automatic Triptonic,Sedan,Rear Wheel Drive (RWD),Hitam,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
65000000.0,2000.0,87500.0,,25.0,Toyota,Kijang,LSX,Diesel,Manual,nan,nan,Biru,nan,Bogor Kota,Jawa Barat,nan
50000000.0,1996.0,207500.0,1750.0,29.0,BMW,Serie 3,318i E36 1.8,Bensin,Manual,Sedan,Rear Wheel Drive (RWD),Hitam,Individu,Bandung Kota,Jawa Barat,nan
213000000.0,2013.0,52500.0,,12.0,Mazda,CX-5,Grand Touring,Bensin,Automatic,nan,nan,Putih,nan,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil WTC Mangga Dua
235000000.0,2018.0,17500.0,,7.0,Mitsubishi,Xpander,ULTIMATE A/T,Bensin,Automatic Triptonic,nan,nan,Putih,Individu,Malang Kota,Jawa Timur,nan
725000000.0,2012.0,72500.0,3000.0,13.0,Jeep,Wrangler,nan,Bensin,Automatic,nan,nan,Hijau,Diler,Jakarta Selatan,Jakarta D.K.I.,Bursa Mobil Bintaro
42000000.0,1996.0,197500.0,2500.0,29.0,Isuzu,Panther,Lain-lain,Diesel,Manual,Minibus,4X2,Biru,Individu,Jakarta Timur,Jakarta D.K.I.,nan
72000000.0,2013.0,47500.0,1250.0,12.0,KIA,Picanto,SE 2,Bensin,Manual,Hatchback,Front Wheel Drive (FWD),Silver,Individu,Sukabumi Kab.,Jawa Barat,nan
65000000.0,,87500.0,2500.0,,Jeep,CJ7,Lain-lain,Diesel,Automatic,Jeep,4X2,Hijau,Individu,Bandung Kab.,Jawa Barat,nan
185000000.0,2015.0,52500.0,1250.0,10.0,Mazda,2,R,Bensin,Automatic,Compact & City Car,Front Wheel Drive (FWD),Merah,Diler,Malang Kota,Jawa Timur,nan
119000000.0,2008.0,27500.0,2500.0,17.0,Nissan,X-Trail,Lain-lain,Bensin,Automatic Triptonic,MPV,4X2,Hitam,Individu,Pekanbaru Kota,Riau,nan
82500000.0,2011.0,67500.0,1250.0,14.0,Suzuki,Splash,GL,Bensin,Manual,Hatchback,Front Wheel Drive (FWD),Silver,Individu,Bandung Kota,Jawa Barat,nan
750000000.0,2015.0,27500.0,3000.0,10.0,Mercedes-Benz,ML-Class,ML400,Bensin,Automatic Triptonic,SUV,nan,Hitam,Diler,Jakarta Pusat,Jakarta D.K.I.,Bursa Mobil Mangga Dua Square
895000000.0,2010.0,27500.0,,15.0,Land Rover,Range rover,nan,Bensin,Automatic,nan,nan,Putih,nan,Jakarta Selatan,Jakarta D.K.I.,nan
102000000.0,2012.0,107500.0,1250.0,13.0,KIA,Rio,1.5,Bensin,Manual,Compact & City Car,Front Wheel Drive (FWD),Silver,Individu,Sleman Kab.,Yogyakarta D.I.,nan
130000000.0,2013.0,77500.0,1250.0,12.0,Nissan,Livina,Lain-lain,Bensin,Automatic,Hatchback,nan,Silver,Diler,Surabaya Kota,Jawa Timur,Bursa Mobil BG Junction Surabaya
85000000.0,2009.0,97500.0,1250.0,16.0,Daihatsu,Xenia,Xi Family,Bensin,Manual,Minibus,Rear Wheel Drive (RWD),Hitam,nan,Jakarta Utara,Jakarta D.K.I.,nan
94000000.0,2018.0,7500.0,1000.0,7.0,Daihatsu,Sigra,1.0 D,Bensin,Manual,Minibus,4X2,Putih,Diler,Pati Kab.,Jawa Tengah,nan
555000000.0,2012.0,27500.0,1750.0,13.0,Land Rover,Range Rover Evoque,Dynamic Si4,Bensin,Automatic,SUV,All Wheel Drive (AWD),Putih,Individu,Jakarta Utara,Jakarta D.K.I.,Bursa Otomotif Sunter
338000000.0,2012.0,122500.0,2500.0,13.0,Lexus,RX,270,Bensin,Automatic,SUV,4X2,Putih,Individu,Jakarta Pusat,Jakarta D.K.I.,nan
153000000.0,2011.0,87500.0,2500.0,14.0,Chevrolet,Captiva,Lain-lain,Diesel,Automatic Triptonic,SUV,4X2,Putih,Diler,Surabaya Kota,Jawa Timur,nan
48500000.0,2003.0,27500.0,1000.0,22.0,KIA,Visto,Lain-lain,Bensin,Manual,nan,nan,Abu-abu,Individu,Sidoarjo  Kab.,Jawa Timur,nan
499000000.0,2015.0,7500.0,1750.0,10.0,Mercedes-Benz,CLA-Class,CLA200,Bensin,Automatic Triptonic,Sedan,Front Wheel Drive (FWD),Merah,Individu,Jakarta Utara,Jakarta D.K.I.,nan
109000000.0,2011.0,97500.0,1250.0,14.0,Mazda,2,R,Bensin,Automatic,Hatchback,Front Wheel Drive (FWD),Hitam,Individu,Bandung Kota,Jawa Barat,nan
90000000.0,2009.0,177500.0,1750.0,16.0,Nissan,Serena,HWS,Bensin,Automatic,nan,Front Wheel Drive (FWD),Hitam,Individu,Tangerang Selatan Kota,Banten,nan
405000000.0,2016.0,47500.0,2500.0,9.0,Mitsubishi,Pajero Sport,2.5L Dakar,Diesel,Automatic,MPV,4X2,Hitam,Diler,Jakarta Pusat,Jakarta D.K.I.,Pasar Mobil Kemayoran
132000000.0,2014.0,62500.0,1250.0,11.0,KIA,Rio,Hatchback,Bensin,Automatic Triptonic,Minibus,Front Wheel Drive (FWD),Abu-abu,Individu,Cimahi Kota,Jawa Barat,nan
119000000.0,2014.0,72500.0,1250.0,11.0,Chevrolet,Spin,LT,Diesel,Manual,MPV,4X2,Abu-abu,Individu,Pontianak Kota,Kalimantan Barat,nan
330000000.0,2013.0,97500.0,3000.0,12.0,Mitsubishi,Colt,Bus Diesel NA,Diesel,Manual,Bus,4X4,Putih,Individu,Bekasi Kab.,Jawa Barat,nan
46000000.0,1994.0,137500.0,2500.0,31.0,BMW,Serie 3,320i,Bensin,Manual,Sedan,Rear Wheel Drive (RWD),Abu-abu,Individu,Ciamis Kab.,Jawa Barat,nan
188000000.0,2013.0,32500.0,1250.0,12.0,Volkswagen,Golf,nan,Bensin,Manual,Hatchback,nan,Hitam,nan,Jakarta Barat,Jakarta D.K.I.,nan
125633333.0,2016.0,52500.0,3000.0,9.0,Mitsubishi,L300,Pick Up,Diesel,Manual,Pick-up,4X2,Hitam,Individu,Jakarta Timur,Jakarta D.K.I.,nan
1500000000.0,2016.0,12500.0,3000.0,9.0,Maserati,Ghibli,Lain-lain,Bensin,Automatic,Sedan,Rear Wheel Drive (RWD),Silver,Diler,Tangerang Kota,Banten,Bursa Mobil Summarecon Serpong
175000000.0,2015.0,197500.0,2500.0,10.0,Isuzu,Elf Minibus,2.8 Minibus Diesel,Diesel,Manual,Bus,4X2,Silver,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
205000000.0,2013.0,52500.0,1750.0,12.0,Mitsubishi,Outlander,Lain-lain,Bensin,Automatic,SUV,Front Wheel Drive (FWD),Merah,Diler,Surabaya Kota,Jawa Timur,Bursa Mobil DTC
88000000.0,2018.0,37500.0,1250.0,7.0,Datsun,Go+,Panca T,Bensin,Manual,Minibus,Front Wheel Drive (FWD),Putih,Individu,Pekanbaru Kota,Riau,nan
137000000.0,2013.0,42500.0,1250.0,12.0,Suzuki,Ertiga,GX,Bensin,Manual,MPV,4X2,Putih,Individu,Denpasar Kota,Bali,nan
83000000.0,2001.0,107500.0,1250.0,24.0,Daihatsu,Taruna,FX,Bensin,Manual,MPV,Rear Wheel Drive (RWD),Merah,Diler,Malang Kota,Jawa Timur,nan
200000000.0,2013.0,67500.0,,12.0,Mazda,CX-5,Grand Touring,Bensin,Automatic,nan,nan,Putih,nan,Jakarta Utara,Jakarta D.K.I.,nan
1150000000.0,2015.0,7500.0,,10.0,Jaguar,XJ,Portfolio L,Bensin,Automatic Triptonic,nan,nan,Putih,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Otomotif Sunter
28000000.0,2002.0,127500.0,,23.0,KIA,Carens I,Lain-lain,Bensin,Automatic,nan,nan,Hitam,nan,Jakarta Barat,Jakarta D.K.I.,nan
1030000000.0,2011.0,22500.0,,14.0,BMW,Serie 1,Lain-lain,Bensin,Automatic,nan,nan,Hitam,Individu,Jakarta Utara,Jakarta D.K.I.,nan
29000000.0,2000.0,142500.0,1250.0,25.0,Timor,SOHC,1.5,Bensin,Manual,Sedan,4X2,Biru,Individu,Jakarta Timur,Jakarta D.K.I.,nan
148000000.0,2013.0,77500.0,1750.0,12.0,KIA,Sportage,Lain-lain,Bensin,Automatic Triptonic,SUV,All Wheel Drive (AWD),Abu-abu,Individu,Batam Kota,Kepulauan Riau,nan
430000000.0,2012.0,62500.0,2500.0,13.0,Lexus,RX,270,Bensin,Automatic,SUV,nan,Putih,nan,Bantul Kab.,Yogyakarta D.I.,nan
138500000.0,2015.0,122500.0,1250.0,10.0,Honda,Mobilio,RS,Bensin,Automatic,MPV,4X2,Hitam,Individu,Bekasi Kota,Jawa Barat,nan
650000000.0,2016.0,27500.0,2500.0,9.0,BMW,Serie 5,528i Luxury,Bensin,Automatic Triptonic,Sedan,Rear Wheel Drive (RWD),Hitam,Diler,Jakarta Selatan,Jakarta D.K.I.,Bursa Mobil Bintaro
69000000.0,2011.0,142500.0,1250.0,14.0,Hyundai,i10,1.1 L,Bensin,Manual,Minibus,4X2,Putih,Individu,Tasikmalaya Kab.,Jawa Barat,nan
100000000.0,2009.0,72500.0,1250.0,16.0,Suzuki,SX4,Lain-lain,Bensin,Automatic Triptonic,Compact & City Car,Rear Wheel Drive (RWD),Merah,Individu,Surabaya Kota,Jawa Timur,Bursa Mobil DTC
115000000.0,2014.0,82500.0,1250.0,11.0,Chevrolet,Spin,LTZ,Bensin,Automatic Triptonic,MPV,nan,Hitam,Individu,Surabaya Kota,Jawa Timur,nan
395000000.0,2013.0,52500.0,1750.0,12.0,BMW,Serie 5,520i Luxury,Bensin,Automatic,Sedan,4X2,Putih,Individu,Jakarta Selatan,Jakarta D.K.I.,nan
1275000000.0,2019.0,2500.0,1750.0,6.0,Mercedes-Benz,C-Class,C300,Bensin,Automatic Triptonic,Coupe,nan,Putih,Diler,Jakarta Selatan,Jakarta D.K.I.,nan
108000000.0,2011.0,77500.0,1250.0,14.0,Mazda,2,R,Bensin,Automatic,Hatchback,Front Wheel Drive (FWD),Putih,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil WTC Mangga Dua
343000000.0,2016.0,32500.0,2500.0,9.0,Chevrolet,Trailblazer,Lain-lain,Diesel,Automatic,SUV,4X2,Abu-abu,Diler,Jakarta Utara,Jakarta D.K.I.,Bursa Mobil Mangga Dua Square
57000000.0,1996.0,300000.0,2500.0,29.0,Isuzu,Panther,2.5,Diesel,Manual,Minibus,4X2,Biru,Individu,Gunung Kidul Kab.,Yogyakarta D.I.,nan
26500000.0,1990.0,147500.0,1750.0,35.0,BMW,Serie 3,318i E30 1.8,Bensin,Manual,Sedan,Rear Wheel Drive (RWD),Hitam,Individu,Sukoharjo Kab.,Jawa Tengah,Carsentro Solo
90000000.0,2001.0,27500.0,2500.0,24.0,Isuzu,Panther,LS,Diesel,Manual,Minibus,4X2,Abu-abu,Individu,Bandar Lampung Kota,Lampung,nan
83000000.0,2008.0,117500.0,1750.0,17.0,Nissan,Grand livina,Lain-lain,Bensin,Automatic,MPV,Front Wheel Drive (FWD),Abu-abu,Individu,Yogyakarta Kota,Yogyakarta D.I.,nan
95000000.0,2016.0,62500.0,1250.0,9.0,Datsun,Go+,Panca A,Bensin,Manual,Minibus,4X2,Putih,Individu,Palu Kota,Sulawesi Tengah,nan
